1,1120
1121,1600
1601,3360
3361,5600
5601,7040
7041,9120
9121,12000
12001,12480
12481,14719
14720,15359
15360,16479
16480,18079
18080,19519
19520,22399
22400,23679
23680,24639
24640,25119
25120,27519
27520,28799
28800,29439
29440,30559
30560,32639
32640,34399
34400,38399
38400,39199
39200,39679
39680,40159
40160,41919
41920,42559
42560,43839
43840,44639
44640,46399
46400,48479
48480,48959
48960,50079
50080,50879
50880,52799
52800,55999
56000,59359
59360,60319
60320,60799
60800,62879
62880,64639
64640,65119
65120,66399
66400,67679
67680,69759
69760,70239
70240,72639
72640,76479
76480,77119
77120,77599
77600,80319
80320,82079
82080,83199
83200,84479
84480,86079
86080,87039
87040,87679
87680,90239
90240,91519
91520,92799
92800,94239
94240,94719
94720,95359
95360,96159
96160,96639
96640,98559
98560,99839
99840,100479
100480,101119
101120,102559
102560,103039
103040,105279
105280,106079
106080,107839
107840,109119
109120,113599
113600,115039
115040,116319
116320,117279
117280,117759
117760,118719
118720,119199
119200,121119
121120,121599
121600,122399
122400,122879
122880,123359
123360,124319
124320,126079
126080,126559
126560,128479
128480,129759
129760,131039
131040,132959
132960,134239
134240,134719
134720,135519
135520,136479
136480,137919
137920,138719
138720,139679
139680,140479
140480,142559
142560,143359
143360,144959
144960,145759
145760,146399
146400,148799
148800,151039
151040,154399
154400,155199
155200,155839
155840,159199
159200,161759
161760,162559
162560,163199
163200,163679
163680,164959
164960,165599
165600,166559
166560,167679
167680,170079
170080,171198
171199,172158
172159,174238
174239,174878
174879,176478
176479,178558
178559,179198
179199,180478
180479,182718
182719,183198
183199,184638
184639,185598
185599,187838
187839,189918
189919,190558
190559,191358
191359,192318
192319,195038
195039,197438
197439,198238
198239,200158
200159,201278
201279,204318
204319,204798
204799,208158
208159,208638
208639,209118
209119,210398
210399,211038
211039,212158
212159,212958
212959,214078
214079,215838
215839,216638
216639,218718
218719,219678
219679,221438
221439,223358
223359,224478
224479,226398
226399,227358
227359,229278
229279,229758
229759,231038
231039,232318
232319,234558
234559,235038
235039,235838
235839,236798
236799,238238
238239,239358
239359,240158
240159,243038
243039,243678
243679,248318
248319,249918
249919,251838
251839,252478
252479,253918
253919,255358
255359,255998
255999,257918
257919,259998
259999,260638
260639,261918
261919,263998
263999,264478
264479,264958
264959,266238
266239,268318
268319,269438
269439,271518
271519,272478
272479,273438
273439,275518
275519,276798
276799,278238
278239,279198
279199,280318
280319,280798
280799,281278
281279,281758
281759,283838
283839,284318
284319,286878
286879,288318
288319,290878
290879,292318
292319,292798
292799,293598
293599,294878
294879,296158
296159,297758
297759,299998
299999,300798
300799,302078
302079,304478
304479,306238
306239,308158
308159,309438
309439,311198
311199,311998
311999,312958
312959,313758
313759,315838
315839,316318
316319,316798
316799,318238
318239,320638
320639,322238
322239,323358
323359,324798
324799,326238
326239,327358
327359,328478
328479,330718
330719,333278
333279,334078
334079,335038
335039,335838
335839,336958
336959,337438
337439,338558
338559,339678
339679,341118
341119,343358
343359,344798
344799,345278
345279,346558
346559,347518
347519,347998
347999,349918
349919,352318
352319,352958
352959,354718
354719,355838
355839,357918
357919,358878
358879,360478
360479,362878
362879,363838
363839,365758
365759,369918
369919,371038
371039,371838
371839,372318
372319,372958
372959,373758
373759,375038
375039,377118
377119,378718
378719,381118
381119,381598
381599,382558
382559,383358
383359,384638
384639,385758
385759,386878
386879,387358
387359,389278
389279,389918
389919,390398
390399,391198
391199,392318
392319,393598
393599,394718
394719,395678
395679,397438
397439,399198
399199,400478
400479,401278
401279,402238
402239,404958
404959,405918
405919,407358
407359,407998
407999,408638
408639,409118
409119,409918
409919,411838
411839,412478
412479,414558
414559,415198
415199,417598
417599,418078
418079,419518
419519,420958
420959,422238
422239,422718
422719,423198
423199,423678
423679,426078
426079,428158
428159,428958
428959,430238
430239,430718
430719,431198
431199,432958
432959,434238
434239,436798
436799,438558
438559,439518
439519,440958
440959,441598
441599,442078
442079,442718
442719,443518
443519,445118
445119,446718
446719,447678
447679,448958
448959,449598
449599,451838
451839,453278
453279,455518
455519,456638
456639,458398
458399,460478
460479,461598
461599,463038
463039,464478
464479,465438
465439,466078
466079,467038
467039,467518
467519,467998
467999,471038
471039,471998
471999,472638
472639,473758
473759,475358
475359,476158
476159,476638
476639,477118
477119,478718
478719,480958
480959,482078
482079,482718
482719,483198
483199,483998
483999,484478
484479,485598
485599,487998
487999,488798
488799,489918
489919,490718
490719,491198
491199,492798
492799,493758
493759,495518
495519,496478
496479,497598
497599,498238
498239,498718
498719,500958
500959,504478
504479,505278
505279,507198
507199,507678
507679,508958
508959,511038
511039,511998
511999,513118
513119,515038
515039,515998
515999,518878
518879,520638
520639,522078
522079,523518
523519,524958
524959,526238
526239,527678
527679,528318
528319,532158
532159,534718
534719,536158
536159,536958
536959,537438
537439,538718
538719,539518
539519,540638
540639,541118
541119,543518
543519,544478
544479,545598
545599,547198
547199,548158
548159,549758
549759,550558
550559,551838
551839,552318
552319,553758
553759,554238
554239,554718
554719,555198
555199,555678
555679,556318
556319,557278
557279,558078
558079,560798
560799,562078
562079,564638
564639,565438
565439,566238
566239,568158
568159,569918
569919,571518
571519,572798
572799,574238
574239,576638
576639,577598
577599,579518
579519,581758
581759,583358
583359,584638
584639,585278
585279,587998
587999,589758
589759,591038
591039,591518
591519,592478
592479,595198
595199,596638
596639,597438
597439,600638
600639,601278
601279,602558
602559,603358
603359,605438
605439,607518
607519,609118
609119,609758
609759,611998
611999,614558
614559,616478
616479,616958
616959,617598
617599,618558
618559,620478
620479,620958
620959,621438
621439,622718
622719,624158
624159,625598
625599,628798
628799,631998
631999,632797
632798,634557
634558,635357
635358,635837
635838,637597
637598,638077
638078,639677
639678,641277
641278,641917
641918,644157
644158,645597
645598,646077
646078,646557
646558,647037
647038,647837
647838,649597
649598,650717
650718,651837
651838,653277
653278,656797
656798,659197
659198,660157
660158,661437
661438,662077
662078,663837
663838,664477
664478,665917
665918,667037
667038,668156
668157,672156
672157,673596
673597,674876
674877,676316
676317,676796
676797,677436
677437,677916
677917,679676
679677,682236
682237,685756
685757,686876
686877,689276
689277,691676
691677,693116
693117,694876
694877,696636
696637,698396
698397,699516
699517,700156
700157,701276
701277,701916
701917,703516
703517,705116
705117,707836
707837,708956
708957,711676
711677,712156
712157,713116
713117,713916
713917,714876
714877,717276
717277,717756
717757,718236
718237,719196
719197,721436
721437,722076
722077,723676
723677,724636
724637,726236
726237,728156
728157,731676
731677,732156
732157,734076
734077,735516
735517,739516
739517,742556
742557,743036
743037,743676
743677,745276
745277,746076
746077,747516
747517,749116
749117,752476
752477,753596
753597,754076
754077,756316
756317,757436
757437,757916
757917,759836
759837,761116
761117,762396
762397,763356
763357,764796
764797,766076
766077,767196
767197,767836
767837,769116
769117,770076
770077,771196
771197,772636
772637,775996
775997,776476
776477,776956
776957,778396
778397,779836
779837,782876
782877,784315
784316,785275
785276,787035
787036,788475
788476,789435
789436,790715
790716,791995
791996,793115
793116,794555
794556,795515
795516,798555
798556,800315
800316,801915
801916,803515
803516,803995
803996,805115
805116,806395
806396,807195
807196,807675
807676,811995
811996,812795
812796,813755
813756,814395
814396,815515
815516,816955
816956,819515
819516,820475
820476,821435
821436,821915
821916,823675
823676,825915
825916,827355
827356,829435
829436,830715
830716,831995
831996,832955
832956,834555
834556,835355
835356,836155
836156,837595
837596,839675
839676,841115
841116,842395
842396,843675
